Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
1906;Silvrettagletscher;A10g-05;408;2019-09-20;10:33:00;2020-09-13;13:30:00;800514.71;192892.38;2600.28;359.10;-2.26;0.31;-0.05;-2.35;2.32;-0.05;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1907;Silvrettagletscher;A10g-05;408;2019-09-20;09:24:00;2020-09-13;13:54:00;800165.08;192872.24;2546.85;359.20;-0.46;-0.11;-0.05;-2.88;0.48;-0.05;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1908;Silvrettagletscher;A10g-05;408;2019-09-20;08:16:00;2020-09-13;14:28:00;799826.98;192744.99;2498.14;359.30;-0.52;-0.18;-0.54;-3.78;0.56;-0.55;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1811;Silvrettagletscher;A10g-05;408;2019-09-20;11:57:00;2020-09-14;08:55:00;800717.92;192206.70;2708.26;359.90;-0.29;0.63;-0.07;-1.54;0.70;-0.07;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1912;Silvrettagletscher;A10g-05;408;2019-09-20;09:58:00;2020-09-14;08:17:00;800406.42;192587.21;2574.32;359.90;-1.89;0.74;-0.70;-2.72;2.06;-0.71;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1818;Silvrettagletscher;A10g-05;408;2019-09-20;11:31:00;2020-09-14;08:38:00;800761.34;192539.19;2674.46;359.90;-3.60;1.35;-0.79;-1.81;3.90;-0.80;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1913;Silvrettagletscher;A10g-05;408;2019-09-20;08:50:00;2020-09-14;07:44:00;799974.66;192614.38;2513.37;360.00;-1.10;-0.25;-0.28;-4.56;1.14;-0.28;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1815;Silvrettagletscher;A10g-05;408;2019-09-20;13:00:00;2020-09-14;09:26:00;801159.85;191988.26;2842.80;359.90;-3.02;1.21;-0.59;-1.22;3.30;-0.60;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1816;Silvrettagletscher;A10g-05;408;2019-09-20;13:48:00;2020-09-13;12:33:00;801335.68;192373.84;2755.70;358.90;-4.74;2.20;-0.44;-0.50;5.32;-0.45;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1917;Silvrettagletscher;A10g-05;408;2019-09-20;14:43:00;2020-09-13;12:17:00;801456.66;192821.62;2765.34;358.90;-2.33;0.58;-0.25;-0.90;2.44;-0.25;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1804;Silvrettagletscher;A10g-05;408;2019-09-20;14:14:00;2020-09-13;09:05:00;801724.42;192633.54;2808.86;358.80;-3.15;1.15;-0.57;-0.83;3.41;-0.58;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1901;Silvrettagletscher;A10g-05;408;2019-09-21;11:57:00;2020-09-13;11:06:00;801840.01;191729.03;2971.90;358.00;-0.74;0.43;-0.69;-0.54;0.87;-0.70;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1810;Silvrettagletscher;A10g-05;408;2019-09-21;12:27:00;2020-09-13;11:29:00;801527.92;191806.24;2927.06;358.00;-1.93;1.10;-0.54;None;2.27;-0.55;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1910;Silvrettagletscher;A10g-05;408;2019-09-21;12:30:00;2020-09-13;11:29:00;801530.04;191804.96;2927.37;358.00;-1.89;1.17;-0.56;-0.26;2.27;-0.57;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1903;Silvrettagletscher;A10g-05;408;2019-09-21;13:15:00;2020-09-13;09:45:00;801786.00;192291.96;2884.59;357.90;-3.11;3.26;-2.16;-0.19;4.60;-2.20;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1902;Silvrettagletscher;A10g-05;408;2019-09-21;11:20:00;2020-09-13;10:18:00;801926.99;192022.95;2947.43;358.00;-3.44;2.19;-1.45;-0.22;4.16;-1.48;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1901p;Silvrettagletscher;A10g-05;408;2019-09-21;12:08:00;2020-09-13;11:07:00;801837.46;191728.64;2971.54;358.00;-0.86;0.55;-0.62;None;1.04;-0.63;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1901h;Silvrettagletscher;A10g-05;408;2019-09-21;12:09:00;2020-09-13;11:10:00;801839.43;191726.95;2971.88;358.00;-0.86;0.54;-0.57;None;1.04;-0.58;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1901h;Silvrettagletscher;A10g-05;408;2020-09-13;11:10:00;2021-09-18;11:23:00;801838.57;191727.49;2971.28;370.00;-0.80;0.50;-0.48;None;0.93;-0.47;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1901p;Silvrettagletscher;A10g-05;408;2020-09-13;11:07:00;2021-09-18;11:25:00;801836.60;191729.19;2970.95;370.00;-0.91;0.57;-0.47;None;1.06;-0.46;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1902;Silvrettagletscher;A10g-05;408;2020-09-13;10:18:00;2021-09-18;10:21:00;801923.55;192025.14;2946.49;370.00;-3.57;2.40;-1.29;0.02;4.25;-1.27;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1903;Silvrettagletscher;A10g-05;408;2020-09-13;09:45:00;2021-09-18;12:22:00;801782.89;192295.22;2883.23;370.10;-2.98;3.86;-2.03;-0.31;4.81;-2.00;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2016;Silvrettagletscher;A10g-05;408;2020-09-13;12:34:00;2021-09-17;13:25:00;801339.99;192370.99;2755.89;369.00;-4.74;2.22;-0.38;0.18;5.18;-0.38;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1917;Silvrettagletscher;A10g-05;408;2020-09-13;12:17:00;2021-09-17;12:39:00;801454.33;192822.20;2763.82;369.00;-2.38;0.60;-0.19;-0.85;2.43;-0.19;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2004;Silvrettagletscher;A10g-05;408;2020-09-13;09:08:00;2021-09-17;12:58:00;801730.33;192630.53;2808.81;369.20;-2.95;1.11;-0.32;-0.36;3.12;-0.32;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1901;Silvrettagletscher;A10g-05;408;2020-09-13;11:06:00;2021-09-18;11:22:00;801839.27;191729.46;2971.19;370.00;-0.82;0.58;-0.41;-0.08;0.99;-0.40;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2005;Silvrettagletscher;A10g-05;408;2020-09-13;13:01:00;2021-09-17;12:01:00;801075.30;192689.08;2703.39;369.00;-3.52;1.68;-0.55;-1.23;3.86;-0.54;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2006;Silvrettagletscher;A10g-05;408;2020-09-13;13:33:00;2021-09-17;11:26:00;800517.81;192888.48;2598.48;368.90;-2.17;0.16;-0.08;-2.48;2.15;-0.08;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2007;Silvrettagletscher;A10g-05;408;2020-09-13;13:57:00;2021-09-17;10:56:00;800166.49;192872.02;2544.25;368.90;-0.44;0.02;-0.10;-2.49;0.44;-0.10;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2008;Silvrettagletscher;A10g-05;408;2020-09-13;14:30:00;2021-09-17;10:02:00;799827.32;192745.60;2494.52;368.80;-0.46;-0.20;-0.34;-2.97;0.50;-0.34;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1910;Silvrettagletscher;A10g-05;408;2020-09-13;11:29:00;2021-09-18;11:46:00;801528.15;191806.13;2926.82;370.00;-1.98;1.18;-0.50;-0.40;2.28;-0.49;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1810;Silvrettagletscher;A10g-05;408;2020-09-13;11:29:00;2021-09-18;11:45:00;801525.99;191807.34;2926.52;370.00;-1.99;1.18;-0.49;None;2.28;-0.48;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1818;Silvrettagletscher;A10g-05;408;2020-09-14;08:38:00;2021-09-17;14:48:00;800757.74;192540.54;2671.95;368.30;-3.53;0.98;-0.49;None;3.63;-0.49;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2004h;Silvrettagletscher;A10g-05;408;2020-09-14;13:03:00;2021-09-17;12:57:00;801729.96;192633.03;2808.67;368.00;-2.91;0.91;-0.35;None;3.03;-0.35;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1912;Silvrettagletscher;A10g-05;408;2020-09-14;08:17:00;2021-09-17;15:08:00;800404.53;192587.95;2571.11;368.30;-1.68;0.83;-0.57;-2.48;1.86;-0.57;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2013;Silvrettagletscher;A10g-05;408;2020-09-14;07:47:00;2021-09-17;10:24:00;799980.02;192614.23;2509.84;368.10;-1.13;-0.16;-0.32;-3.87;1.13;-0.32;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2015;Silvrettagletscher;A10g-05;408;2020-09-14;09:28:00;2021-09-17;14:10:00;801162.90;191987.59;2842.33;368.20;-2.89;1.23;-0.48;-0.84;3.12;-0.48;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1815;Silvrettagletscher;A10g-05;408;2020-09-14;09:26:00;2021-09-17;14:12:00;801156.83;191989.47;2840.78;368.20;-2.71;1.00;-0.14;None;2.87;-0.14;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2018;Silvrettagletscher;A10g-05;408;2020-09-14;13:34:00;2021-09-17;14:47:00;800765.88;192539.12;2673.41;368.10;-3.44;1.18;-0.56;-1.55;3.61;-0.56;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2011;Silvrettagletscher;A10g-05;408;2020-09-14;08:57:00;2021-09-17;13:43:00;800719.23;192204.82;2707.19;368.20;-0.44;0.44;0.04;-1.21;0.62;0.04;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2113;Silvrettagletscher;A10g-05;408;2021-09-17;10:28:00;2022-09-11;10:28:00;799978.97;192617.46;2506.49;359.10;-0.47;-1.88;-0.49;-6.85;1.97;-0.50;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2018;Silvrettagletscher;A10g-05;408;2021-09-17;14:47:00;2022-09-11;07:00:00;800762.44;192540.30;2671.14;359.70;-3.23;1.16;-0.60;-3.78;3.48;-0.61;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1917;Silvrettagletscher;A10g-05;408;2021-09-17;12:39:00;2022-09-11;15:25:00;801451.95;192822.80;2762.68;359.10;-2.24;0.33;-0.29;-3.66;2.30;-0.29;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2016;Silvrettagletscher;A10g-05;408;2021-09-17;13:25:00;2022-09-11;17:34:00;801335.25;192373.21;2755.31;359.20;-4.14;1.67;-0.29;-3.42;4.54;-0.29;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2015;Silvrettagletscher;A10g-05;408;2021-09-17;14:10:00;2022-09-11;08:29:00;801160.01;191988.82;2840.69;359.80;-2.73;0.82;-0.42;-3.19;2.89;-0.43;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2112;Silvrettagletscher;A10g-05;408;2021-09-17;15:10:00;2022-09-10;13:15:00;800405.75;192584.84;2569.40;358.90;-1.15;0.56;-0.72;-5.29;1.30;-0.73;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2011;Silvrettagletscher;A10g-05;408;2021-09-17;13:43:00;2022-09-11;07:51:00;800718.79;192205.26;2705.74;359.80;-0.66;0.31;-0.52;-3.94;0.74;-0.53;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2108;Silvrettagletscher;A10g-05;408;2021-09-17;10:05:00;2022-09-11;12:08:00;799826.99;192741.37;2491.35;359.10;0.06;0.11;-1.15;-6.08;0.13;-1.17;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2107;Silvrettagletscher;A10g-05;408;2021-09-17;10:59:00;2022-09-12;10:59:00;800164.75;192871.77;2541.48;360.20;-0.23;-0.13;-0.29;-5.26;0.27;-0.29;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2106;Silvrettagletscher;A10g-05;408;2021-09-17;11:28:00;2022-09-11;13:58:00;800517.09;192888.42;2596.08;359.10;-1.70;0.03;-0.35;-4.69;1.73;-0.36;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2005;Silvrettagletscher;A10g-05;408;2021-09-17;12:01:00;2022-09-11;14:50:00;801071.78;192690.76;2701.64;359.10;-3.02;1.04;-0.59;-3.98;3.25;-0.60;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2004;Silvrettagletscher;A10g-05;408;2021-09-17;12:58:00;2022-09-11;16:04:00;801727.38;192631.64;2807.86;359.10;-2.86;0.80;-0.39;-3.47;3.02;-0.40;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2102;Silvrettagletscher;A10g-05;408;2021-09-18;10:23:00;2022-09-12;11:28:00;801926.98;192023.00;2947.23;359.00;-4.69;0.62;-1.13;-3.55;4.81;-1.15;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2103;Silvrettagletscher;A10g-05;408;2021-09-18;12:23:00;2022-09-11;16:47:00;801785.98;192292.00;2884.09;358.20;-2.70;3.95;-2.44;-3.58;4.88;-2.49;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1810;Silvrettagletscher;A10g-05;408;2021-09-18;11:45:00;2022-09-11;09:28:00;801524.00;191808.52;2925.87;358.90;-1.85;1.01;-0.30;-3.03;2.15;-0.31;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1910;Silvrettagletscher;A10g-05;408;2021-09-18;11:46:00;2022-09-11;09:27:00;801526.17;191807.31;2926.10;358.90;-0.17;2.12;-0.67;-3.03;2.16;-0.68;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1901;Silvrettagletscher;A10g-05;408;2021-09-18;11:22:00;2022-09-12;10:27:00;801838.45;191730.04;2970.94;359.00;-1.90;1.30;-0.41;-3.42;2.34;-0.42;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2205;Silvrettagletscher;A10g-05;408;2022-09-11;14:47:00;2023-09-18;08:40:00;801072.91;192689.30;2697.97;371.75;-2.57;1.07;-0.86;-3.14;2.74;-0.84;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2206;Silvrettagletscher;A10g-05;408;2022-09-11;14:21:00;2023-09-18;09:13:00;800515.82;192889.29;2590.93;371.79;-1.45;0.42;-0.64;-4.02;1.48;-0.63;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2208;Silvrettagletscher;A10g-05;408;2022-09-11;12:09:00;2023-09-17;08:22:00;799827.71;192742.80;2485.51;370.84;0.06;-0.13;-0.62;-5.32;0.14;-0.61;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2217;Silvrettagletscher;A10g-05;408;2022-09-11;15:29:00;2023-09-18;08:01:00;801456.17;192817.56;2759.75;371.69;-1.74;0.74;-0.63;-3.01;1.86;-0.62;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2216;Silvrettagletscher;A10g-05;408;2022-09-11;17:37:00;2023-09-18;08:24:00;801339.66;192371.65;2752.43;371.62;-3.92;1.53;-0.74;-2.62;4.14;-0.73;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2213;Silvrettagletscher;A10g-05;408;2022-09-11;12:38:00;2023-09-17;08:44:00;799979.49;192628.01;2501.55;370.84;-0.64;-0.26;-0.46;-5.58;0.68;-0.45;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2212;Silvrettagletscher;A10g-05;408;2022-09-11;13:19:00;2023-09-17;09:28:00;800406.58;192588.07;2563.93;370.84;-1.14;0.53;-1.04;-4.05;1.24;-1.02;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2203;Silvrettagletscher;A10g-05;408;2022-09-11;16:53:00;2023-09-17;16:06:00;801780.70;192292.06;2880.25;370.97;-2.19;2.93;-1.33;-2.55;3.60;-1.31;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1903;Silvrettagletscher;A10g-05;408;2022-09-11;17:01:00;2023-08-19;07:59:00;801777.16;192302.19;2877.23;341.62;-2.31;2.96;-1.52;None;4.01;-1.63;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2204;Silvrettagletscher;A10g-05;408;2022-09-11;16:07:00;2023-09-18;07:30:00;801734.77;192629.72;2805.53;371.64;-2.67;0.83;0.30;-2.43;2.75;0.29;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2201o1;Silvrettagletscher;A10g-05;408;2022-09-12;10:12:00;2023-09-17;12:17:00;801812.45;191747.49;2963.76;370.09;-1.18;-0.26;-0.63;None;1.19;-0.62;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2201;Silvrettagletscher;A10g-05;408;2022-09-12;10:17:00;2023-09-17;12:13:00;801839.99;191729.01;2967.86;370.08;-0.52;0.31;-0.92;-2.69;0.60;-0.91;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2211;Silvrettagletscher;A10g-05;408;2022-09-12;07:54:00;2023-09-17;10:35:00;800719.64;192206.46;2701.84;370.11;-0.24;0.12;-0.46;None;0.26;-0.45;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2210;Silvrettagletscher;A10g-05;408;2022-09-12;09:33:00;2023-09-17;11:35:00;801529.62;191805.04;2923.65;370.08;-1.62;0.99;-0.96;-2.45;1.87;-0.95;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2215;Silvrettagletscher;A10g-05;408;2022-09-12;08:31:00;2023-09-17;11:11:00;801163.00;191986.99;2838.34;370.11;-2.47;1.11;-0.94;-2.57;2.67;-0.93;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2218;Silvrettagletscher;A10g-05;408;2022-09-12;07:03:00;2023-09-17;10:03:00;800767.51;192540.84;2668.07;370.12;-2.80;0.82;-1.09;-3.03;2.88;-1.08;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
22HF;Silvrettagletscher;A10g-05;408;2022-09-12;13:27:00;2023-09-18;09:15:00;800523.45;192898.49;2592.09;370.83;-1.36;-0.11;-0.62;None;1.34;-0.61;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2207;Silvrettagletscher;A10g-05;408;2022-09-12;13:41:00;2023-09-18;09:50:00;800164.98;192872.02;2536.22;370.84;0.08;-0.03;-0.52;-4.52;0.08;-0.51;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2202;Silvrettagletscher;A10g-05;408;2022-09-12;11:27:00;2023-09-17;13:16:00;801926.99;192023.02;2943.68;370.08;-2.93;1.71;-1.14;-2.79;3.35;-1.13;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2201p;Silvrettagletscher;A10g-05;408;2022-09-12;10:44:00;2023-09-17;12:15:00;801837.25;191728.50;2967.41;370.06;-0.71;0.29;-1.23;None;0.76;-1.21;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2201o2;Silvrettagletscher;A10g-05;408;2022-09-12;10:14:00;2023-09-17;12:19:00;801797.80;191755.33;2961.56;370.09;-0.90;0.59;-0.69;None;1.06;-0.68;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2201h;Silvrettagletscher;A10g-05;408;2022-09-12;10:45:00;2023-09-17;12:14:00;801838.92;191726.62;2967.82;370.06;-0.46;0.30;-0.90;None;0.54;-0.89;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2218;Silvrettagletscher;A10g-05;408;2023-09-17;10:03:00;2024-09-22;09:52:00;800764.71;192541.66;2664.30;370.99;-2.54;0.68;-0.15;None;2.59;-0.15;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2215;Silvrettagletscher;A10g-05;408;2023-09-17;11:11:00;2024-09-22;11:13:00;801160.53;191988.10;2834.97;371.00;-2.73;0.84;-0.11;None;2.81;-0.11;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2210;Silvrettagletscher;A10g-05;408;2023-09-17;11:35:00;2024-09-22;11:44:00;801528.00;191806.03;2920.89;371.01;-1.65;0.98;0.00;None;1.89;0.00;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2211;Silvrettagletscher;A10g-05;408;2023-09-17;10:35:00;2024-09-22;10:23:00;800719.40;192206.58;2698.98;370.99;-0.30;0.57;-0.04;None;0.63;-0.04;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2312;Silvrettagletscher;A10g-05;408;2023-09-17;09:31:00;2024-09-22;09:13:00;800407.31;192585.49;2560.23;370.99;-0.95;0.64;-0.01;-3.20;1.13;-0.01;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2318;Silvrettagletscher;A10g-05;408;2023-09-17;10:05:00;2024-09-22;09:51:00;800767.20;192541.22;2664.98;370.99;-2.61;0.70;-0.12;-2.43;2.66;-0.12;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2313;Silvrettagletscher;A10g-05;408;2023-09-17;08:52:00;2024-09-22;08:39:00;799975.89;192627.21;2495.77;370.99;-0.35;-0.36;0.24;-4.21;0.49;0.24;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2303;Silvrettagletscher;A10g-05;408;2023-09-17;16:22:00;2024-09-22;13:59:00;801795.11;192306.15;2874.94;370.90;-1.68;2.14;-0.66;-0.85;2.68;-0.65;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
