stake_name,glacier_name,SGI_ID,WGMS_ID,date_from,time_from,date_to,time_to,latitude_from,longitude_from,altitude_from,d_t,d_x,d_y,d_z,ablation_m,velocity_xy,velocity_z
0603,Rhonegletscher,B43-03,473,2006-10-27,10:47:00,2007-09-08,11:11:00,673100.18,164932.22,2941.17,316.0,8.6,-46.44,-6.06,-0.64,54.59,-7.0
0602,Rhonegletscher,B43-03,473,2006-10-27,13:35:00,2007-09-08,12:25:00,673551.6,165949.65,3130.15,316.0,-35.55,-43.48,-16.49,0.27,64.92,-19.06
0611,Rhonegletscher,B43-03,473,2006-10-27,17:08:00,2007-04-28,15:55:00,672431.43,159199.53,2237.38,182.9,-8.19,-6.08,-0.96,,20.37,-1.92
0610,Rhonegletscher,B43-03,473,2006-10-27,17:00:00,2007-04-28,15:39:00,672488.01,159344.12,2268.2,182.9,-7.08,-7.73,0.26,,20.93,0.52
0609,Rhonegletscher,B43-03,473,2006-10-27,16:52:00,2007-04-28,15:31:00,672582.3,159490.16,2286.54,182.9,-5.4,-8.77,-0.06,,20.57,-0.12
0608,Rhonegletscher,B43-03,473,2006-10-27,16:46:00,2007-04-28,15:19:00,672680.31,159723.82,2330.96,182.9,-0.9,-14.46,-1.09,,28.93,-2.18
0607,Rhonegletscher,B43-03,473,2006-10-27,16:36:00,2007-04-28,15:02:00,672656.55,160173.2,2387.76,182.9,11.0,-18.43,-1.89,,42.86,-3.77
0606,Rhonegletscher,B43-03,473,2006-10-27,16:20:00,2007-04-28,14:37:00,672422.84,160842.73,2488.59,182.9,3.78,-22.47,-0.33,,45.5,-0.66
0605,Rhonegletscher,B43-03,473,2006-10-27,16:01:00,2007-04-28,14:14:00,672521.42,161919.18,2618.63,182.9,-19.77,-28.63,-2.02,,69.48,-4.03
0604,Rhonegletscher,B43-03,473,2006-10-27,14:56:00,2007-04-28,13:35:00,673357.04,162757.54,2758.89,182.9,-22.19,-27.05,-1.91,,69.87,-3.81
0603,Rhonegletscher,B43-03,473,2006-10-27,10:47:00,2007-04-28,12:12:00,673100.18,164932.22,2941.17,183.1,4.64,-26.37,-2.51,,53.41,-5.01
0601,Rhonegletscher,B43-03,473,2006-10-27,13:09:00,2007-04-28,10:29:00,673909.02,166642.64,3241.92,182.9,-4.53,-10.99,-3.13,,23.74,-6.25
0602,Rhonegletscher,B43-03,473,2006-10-27,13:35:00,2007-04-28,10:55:00,673551.6,165949.65,3130.15,182.9,-20.7,-25.13,-8.71,,65.02,-17.39
0611,Rhonegletscher,B43-03,473,2006-10-27,17:08:00,2007-09-05,16:47:00,672431.43,159199.53,2237.38,313.0,-14.87,-10.57,-2.33,-4.24,21.29,-2.72
0610,Rhonegletscher,B43-03,473,2006-10-27,17:00:00,2007-09-06,14:16:00,672488.01,159344.12,2268.2,313.8,-13.07,-14.01,-0.77,,22.3,-0.9
0711,Rhonegletscher,B43-03,473,2007-09-05,17:14:00,2008-06-19,10:07:00,672429.62,159202.6,2233.14,287.7,-13.81,-10.07,-2.01,,21.7,-2.55
0711,Rhonegletscher,B43-03,473,2007-09-05,17:14:00,2008-09-11,17:26:00,672429.62,159202.6,2233.14,372.0,-18.42,-13.13,-4.93,-1.53,22.21,-4.84
0708,Rhonegletscher,B43-03,473,2007-09-06,12:07:00,2008-06-19,09:04:00,672680.22,159723.91,2328.74,286.9,-1.13,-23.4,-1.97,,29.83,-2.51
0705,Rhonegletscher,B43-03,473,2007-09-06,09:02:00,2008-06-19,08:08:00,672521.02,161919.29,2618.43,287.0,-32.12,-46.81,-3.48,,72.25,-4.43
0705,Rhonegletscher,B43-03,473,2007-09-06,09:02:00,2008-09-11,14:11:00,672521.02,161919.29,2618.43,371.2,-41.19,-60.77,-5.46,-3.15,72.24,-5.37
0710,Rhonegletscher,B43-03,473,2007-09-06,14:14:00,2008-07-22,15:34:00,672494.3,159359.57,2266.34,320.1,-12.67,-14.19,-0.06,,21.71,-0.07
0706,Rhonegletscher,B43-03,473,2007-09-06,10:38:00,2008-06-19,08:26:00,672425.54,160838.56,2486.62,286.9,6.35,-36.51,-0.76,,47.18,-0.97
0710,Rhonegletscher,B43-03,473,2007-09-06,14:14:00,2008-06-19,09:31:00,672494.3,159359.57,2266.34,286.8,-11.04,-12.3,0.27,,21.05,0.34
0709,Rhonegletscher,B43-03,473,2007-09-06,13:24:00,2008-07-22,15:57:00,672585.27,159490.5,2282.71,320.1,-9.59,-16.21,-0.21,,21.49,-0.24
0707,Rhonegletscher,B43-03,473,2007-09-06,11:07:00,2008-06-19,08:51:00,672656.77,160172.99,2385.67,286.9,17.7,-30.22,-3.42,,44.59,-4.35
0709,Rhonegletscher,B43-03,473,2007-09-06,13:24:00,2008-06-19,09:25:00,672585.27,159490.5,2282.71,286.8,-8.5,-14.14,-0.13,,21.01,-0.17
0701,Rhonegletscher,B43-03,473,2007-09-08,14:02:00,2008-09-11,10:19:00,673871.34,166633.68,3240.03,368.8,-7.75,-22.36,-6.31,-2.48,23.44,-6.25
0704,Rhonegletscher,B43-03,473,2007-09-08,09:51:00,2008-09-11,13:19:00,673357.79,162757.08,2758.18,369.1,-46.31,-56.17,-4.33,-2.68,72.04,-4.28
0703,Rhonegletscher,B43-03,473,2007-09-08,11:27:00,2008-09-11,12:07:00,673099.01,164930.02,2940.53,369.0,10.05,-53.11,-7.25,-2.06,53.5,-7.18
0702,Rhonegletscher,B43-03,473,2007-09-08,12:31:00,2008-09-11,10:58:00,673551.61,165949.79,3130.41,368.9,-40.42,-49.83,-16.09,-5.68,63.53,-15.93
0705,Rhonegletscher,B43-03,473,2008-06-19,08:08:00,2008-09-11,14:11:00,672488.91,161872.48,2613.84,84.3,-9.07,-13.96,-1.98,,72.13,-8.58
0709,Rhonegletscher,B43-03,473,2008-06-19,09:25:00,2008-07-22,15:57:00,672576.77,159476.36,2281.23,33.3,-1.09,-2.07,-0.08,,25.66,-0.88
0710,Rhonegletscher,B43-03,473,2008-06-19,09:31:00,2008-07-22,15:34:00,672483.26,159347.27,2264.55,33.3,-1.63,-1.89,-0.33,,27.38,-3.62
0711,Rhonegletscher,B43-03,473,2008-06-19,10:07:00,2008-07-22,14:45:00,672415.82,159192.53,2230.55,33.2,-1.56,-0.91,-0.18,,19.87,-1.98
0711,Rhonegletscher,B43-03,473,2008-07-22,14:46:00,2008-09-11,17:26:00,672415.41,159196.05,2228.4,51.1,-3.05,-2.15,-2.75,,26.67,-19.66
0802,Rhonegletscher,B43-03,473,2008-09-11,11:00:00,2009-09-10,11:03:00,673540.78,165940.55,3124.73,364.0,-39.82,-50.24,-15.97,,64.33,-16.02
0824,Rhonegletscher,B43-03,473,2008-09-11,16:31:00,2009-09-09,16:25:00,672579.01,159927.88,2346.18,363.0,-2.54,-28.89,-0.79,,29.18,-0.79
0822,Rhonegletscher,B43-03,473,2008-09-11,16:26:00,2009-09-09,16:34:00,672809.45,159952.81,2345.04,363.0,7.01,-27.25,0.19,-3.47,28.31,0.19
0807,Rhonegletscher,B43-03,473,2008-09-11,14:49:00,2009-09-10,09:00:00,672656.83,160175.32,2382.52,363.8,22.5,-37.45,-3.9,-3.36,43.86,-3.92
0822,Rhonegletscher,B43-03,473,2008-09-11,16:26:00,2009-08-19,10:06:00,672809.45,159952.81,2345.04,341.7,7.26,-25.74,0.45,,28.59,0.48
0811,Rhonegletscher,B43-03,473,2008-09-11,17:28:00,2009-09-09,08:18:00,672430.69,159220.21,2231.62,362.6,-17.99,-14.62,-4.45,,23.35,-4.48
0809,Rhonegletscher,B43-03,473,2008-09-11,16:56:00,2009-09-09,14:20:00,672581.78,159486.6,2277.66,362.9,-11.27,-18.92,-0.48,-4.14,22.16,-0.48
0808,Rhonegletscher,B43-03,473,2008-09-11,16:49:00,2009-09-09,15:25:00,672679.67,159726.67,2326.56,362.9,-1.78,-29.29,-2.79,-4.41,29.53,-2.81
0806,Rhonegletscher,B43-03,473,2008-09-11,14:34:00,2009-09-10,11:32:00,672419.56,160839.92,2484.01,363.9,7.75,-45.51,-1.32,-1.77,46.34,-1.32
0805,Rhonegletscher,B43-03,473,2008-09-11,14:13:00,2009-09-10,14:58:00,672520.57,161912.04,2615.28,364.0,-38.99,-58.14,-4.63,-0.76,70.24,-4.65
0804,Rhonegletscher,B43-03,473,2008-09-11,13:20:00,2009-09-10,13:27:00,673352.35,162755.39,2755.49,364.0,-44.29,-54.0,-3.57,-0.83,70.08,-3.58
0803,Rhonegletscher,B43-03,473,2008-09-11,12:14:00,2009-09-10,11:51:00,673101.31,164934.62,2938.47,364.0,9.52,-51.46,-5.3,-1.62,52.51,-5.32
0801,Rhonegletscher,B43-03,473,2008-09-11,10:21:00,2009-09-10,10:06:00,673815.04,166613.97,3236.45,364.0,-7.21,-22.8,-5.1,-0.35,23.99,-5.12
0824,Rhonegletscher,B43-03,473,2008-09-11,16:31:00,2009-08-19,10:37:00,672579.01,159927.88,2346.18,341.8,3.0,-27.45,-0.47,,29.51,-0.5
0822,Rhonegletscher,B43-03,473,2009-08-19,10:06:00,2009-09-09,16:34:00,672817.09,159927.39,2341.29,21.3,-0.25,-1.51,-0.26,,26.25,-4.46
0824,Rhonegletscher,B43-03,473,2009-08-19,10:37:00,2009-09-09,16:25:00,672582.09,159899.49,2340.84,21.2,-0.46,-1.44,-0.32,,26.04,-5.51
0909,Rhonegletscher,B43-03,473,2009-09-09,14:18:00,2010-09-03,08:51:00,672597.12,159478.46,2275.95,358.8,-10.76,-18.26,-1.05,-4.14,21.58,-1.07
0932,Rhonegletscher,B43-03,473,2009-09-09,15:07:00,2010-09-03,08:41:00,672787.33,159483.46,2293.46,358.7,-8.28,-16.4,0.02,-3.56,18.71,0.02
0908,Rhonegletscher,B43-03,473,2009-09-09,15:27:00,2010-09-03,09:04:00,672687.9,159722.13,2322.15,358.7,-1.44,-27.72,-3.05,-3.6,28.26,-3.11
0932,Rhonegletscher,B43-03,473,2009-09-09,15:07:00,2010-06-24,13:47:00,672787.33,159483.46,2293.46,287.9,-6.19,-12.38,0.41,,17.56,0.52
0924,Rhonegletscher,B43-03,473,2009-09-09,16:27:00,2010-09-03,09:15:00,672572.9,159900.58,2339.35,358.7,0.71,-26.34,0.17,,26.83,0.17
0922,Rhonegletscher,B43-03,473,2009-09-09,16:36:00,2010-09-03,09:25:00,672813.94,159948.93,2341.57,358.7,6.37,-25.25,0.29,,26.52,0.3
0921,Rhonegletscher,B43-03,473,2009-09-09,16:39:00,2010-09-03,09:34:00,672919.31,159969.58,2338.01,358.7,5.88,-18.16,0.82,-2.87,19.44,0.83
0911,Rhonegletscher,B43-03,473,2009-09-09,10:18:00,2010-09-03,08:20:00,672450.18,159246.77,2237.78,358.9,-16.55,-12.16,-3.92,,20.9,-3.99
0910,Rhonegletscher,B43-03,473,2009-09-09,13:16:00,2010-06-24,14:32:00,672512.02,159374.78,2258.96,288.1,-10.4,-12.36,0.18,,20.48,0.23
alt_L7,Rhonegletscher,B43-03,473,2009-09-10,13:13:00,2010-09-05,13:30:00,673419.96,163028.07,2774.95,360.0,-30.3,-54.39,-5.67,,63.17,-5.75
09112,Rhonegletscher,B43-03,473,2009-09-10,10:09:00,2010-06-24,16:03:00,672293.39,159184.18,2210.96,287.2,-7.66,-1.17,1.29,,9.85,1.64
09111,Rhonegletscher,B43-03,473,2009-09-10,09:45:00,2010-06-24,16:05:00,672308.46,159215.73,2211.6,287.3,-7.67,-1.01,1.23,,9.84,1.56
09109,Rhonegletscher,B43-03,473,2009-09-10,09:37:00,2010-06-24,16:05:00,672313.61,159235.02,2211.94,287.3,-7.89,-0.92,1.29,,10.1,1.64
09107,Rhonegletscher,B43-03,473,2009-09-10,09:32:00,2010-06-24,16:07:00,672323.54,159263.93,2212.16,287.3,-8.2,-0.8,1.72,,10.47,2.19
09104,Rhonegletscher,B43-03,473,2009-09-10,09:02:00,2010-06-24,15:42:00,672350.93,159258.9,2213.46,287.3,-12.13,-9.59,0.0,,19.66,0.0
09102,Rhonegletscher,B43-03,473,2009-09-10,10:45:00,2010-06-24,15:46:00,672341.78,159219.81,2211.34,287.2,-12.35,-9.14,1.08,,19.54,1.37
09101,Rhonegletscher,B43-03,473,2009-09-10,10:28:00,2010-06-24,15:53:00,672314.24,159172.64,2210.01,287.2,-13.32,-9.31,1.86,,20.67,2.37
0954,Rhonegletscher,B43-03,473,2009-09-10,07:12:00,2010-06-24,15:29:00,672424.72,159200.43,2224.3,287.3,-12.55,-10.27,-1.21,,20.62,-1.54
0951,Rhonegletscher,B43-03,473,2009-09-10,15:18:00,2010-06-24,15:23:00,672545.76,159146.05,2228.81,287.0,-7.05,-7.52,0.22,,13.12,0.28
0947,Rhonegletscher,B43-03,473,2009-09-10,14:47:00,2010-06-24,16:18:00,672235.34,159165.42,2210.38,287.1,-6.69,-1.61,0.39,,8.75,0.5
0946,Rhonegletscher,B43-03,473,2009-09-10,14:51:00,2010-06-24,15:57:00,672280.38,159144.11,2210.29,287.0,-13.62,-8.82,1.8,,20.65,2.29
0945,Rhonegletscher,B43-03,473,2009-09-10,14:52:00,2010-06-24,15:55:00,672332.49,159140.02,2210.93,287.0,-13.74,-9.73,2.97,,21.43,3.78
0942,Rhonegletscher,B43-03,473,2009-09-10,15:10:00,2010-06-24,16:34:00,672446.48,159141.37,2217.26,287.1,-11.32,-8.77,3.59,,18.22,4.57
0941,Rhonegletscher,B43-03,473,2009-09-10,15:16:00,2010-06-24,15:25:00,672492.36,159129.04,2217.04,287.0,-7.85,-9.38,2.61,,15.57,3.32
0907,Rhonegletscher,B43-03,473,2009-09-10,15:51:00,2010-09-03,09:46:00,672656.86,160172.12,2379.16,357.7,20.89,-35.17,-4.18,-3.6,41.77,-4.27
0906,Rhonegletscher,B43-03,473,2009-09-10,15:21:00,2010-09-03,10:14:00,672420.18,160844.0,2482.24,357.8,6.93,-43.13,-1.45,-2.41,44.59,-1.48
0905,Rhonegletscher,B43-03,473,2009-09-10,14:55:00,2010-09-03,11:41:00,672520.85,161915.33,2614.52,357.9,-38.05,-55.29,-4.59,-1.0,68.5,-4.68
0904,Rhonegletscher,B43-03,473,2009-09-10,13:32:00,2010-09-03,14:15:00,673350.26,162758.66,2754.38,358.0,-42.3,-51.91,-3.46,-0.92,68.32,-3.53
0903,Rhonegletscher,B43-03,473,2009-09-10,12:15:00,2010-09-05,12:40:00,673095.11,164925.64,2936.85,360.0,9.68,-49.69,-5.66,-1.21,51.36,-5.74
0902,Rhonegletscher,B43-03,473,2009-09-10,11:23:00,2010-09-05,11:48:00,673550.94,165949.05,3127.86,360.0,-38.01,-47.18,-16.22,-0.14,61.47,-16.46
0901,Rhonegletscher,B43-03,473,2009-09-10,10:08:00,2010-04-22,12:00:00,673815.07,166614.22,3236.11,224.1,-4.07,-10.22,-1.88,,17.93,-3.06
0901,Rhonegletscher,B43-03,473,2009-09-10,10:08:00,2010-09-05,10:17:00,673815.07,166614.22,3236.11,360.0,-5.9,-21.64,-4.67,0.07,22.76,-4.74
0901,Rhonegletscher,B43-03,473,2010-04-22,12:00:00,2010-09-05,10:17:00,673811.0,166604.0,3238.0,135.9,-1.84,-11.42,-2.79,,31.09,-7.5
0932,Rhonegletscher,B43-03,473,2010-06-24,13:47:00,2010-09-03,08:41:00,672781.15,159471.08,2292.27,70.8,-2.09,-4.03,-0.39,,23.42,-2.01
1010,Rhonegletscher,B43-03,473,2010-09-03,17:34:00,2011-09-13,08:35:00,672510.74,159378.75,2254.58,374.6,-13.33,-16.58,-3.05,,20.74,-2.97
1008,Rhonegletscher,B43-03,473,2010-09-03,16:49:00,2011-06-10,11:48:00,672686.15,159725.22,2318.55,279.8,-0.95,-20.73,-1.39,,27.09,-1.81
1011,Rhonegletscher,B43-03,473,2010-09-03,17:45:00,2011-06-10,13:51:00,672437.97,159264.66,2231.63,279.8,-13.7,-13.03,-2.69,,24.68,-3.51
1032,Rhonegletscher,B43-03,473,2010-09-03,17:27:00,2011-06-10,13:12:00,672785.32,159487.89,2289.9,279.8,-5.85,-11.94,0.54,,17.36,0.7
1024,Rhonegletscher,B43-03,473,2010-09-03,16:44:00,2011-09-13,11:06:00,672589.74,159897.29,2336.01,374.8,1.45,-27.73,0.32,,27.06,0.31
1022,Rhonegletscher,B43-03,473,2010-09-03,16:40:00,2011-09-13,10:59:00,672832.28,159940.32,2337.13,374.8,6.05,-24.73,0.17,,24.81,0.17
1021,Rhonegletscher,B43-03,473,2010-09-03,16:38:00,2011-06-10,10:14:00,672913.57,159969.97,2335.14,279.7,4.14,-13.28,1.09,,18.17,1.42
1004,Rhonegletscher,B43-03,473,2010-09-03,14:52:00,2011-09-13,15:57:00,673355.85,162753.74,2753.74,375.0,-44.04,-53.82,-3.96,-3.28,67.73,-3.86
1005,Rhonegletscher,B43-03,473,2010-09-03,12:29:00,2011-09-13,14:25:00,672519.82,161919.1,2613.53,375.1,-39.86,-57.61,-5.14,,68.22,-5.01
1007,Rhonegletscher,B43-03,473,2010-09-03,16:31:00,2011-09-13,11:59:00,672660.37,160163.68,2374.87,374.8,21.07,-36.65,-3.94,-3.6,41.2,-3.84
0909,Rhonegletscher,B43-03,473,2010-09-03,08:51:00,2011-09-13,08:49:00,672586.36,159460.2,2268.81,374.8,-10.96,-18.29,-1.37,-4.93,20.78,-1.34
1003,Rhonegletscher,B43-03,473,2010-09-05,12:49:00,2011-09-15,12:16:00,673098.83,164929.75,2935.64,375.0,9.81,-52.08,-6.82,-3.17,51.62,-6.64
1001,Rhonegletscher,B43-03,473,2010-09-05,10:20:00,2011-09-15,10:36:00,673814.95,166615.19,3236.18,375.0,-7.04,-22.4,-4.91,-1.78,22.87,-4.78
1002,Rhonegletscher,B43-03,473,2010-09-05,11:56:00,2011-09-15,11:31:00,673552.06,165949.94,3128.07,375.0,-39.57,-49.59,-17.11,-2.48,61.79,-16.67
1023,Rhonegletscher,B43-03,473,2010-10-13,10:48:00,2011-09-13,11:03:00,672737.77,159880.06,2334.56,335.0,3.42,-24.99,0.53,-3.69,27.5,0.58
1033,Rhonegletscher,B43-03,473,2010-10-13,13:17:00,2011-06-10,13:01:00,672669.28,159520.25,2283.52,240.0,-6.62,-11.88,0.09,,20.7,0.14
1011,Rhonegletscher,B43-03,473,2011-08-18,12:00:00,2011-09-13,07:32:00,672434.58,159249.41,2222.37,26.0,-1.2,-1.55,-0.36,,27.54,-5.06
1123,Rhonegletscher,B43-03,473,2011-09-13,11:53:00,2012-09-11,11:05:00,672700.51,159943.33,2335.65,364.0,5.16,-25.7,1.38,-3.44,26.3,1.38
1111,Rhonegletscher,B43-03,473,2011-09-13,07:53:00,2012-09-11,12:04:00,672537.91,159238.95,2229.04,364.2,-12.54,-14.75,-6.18,-8.86,19.42,-6.2
1110,Rhonegletscher,B43-03,473,2011-09-13,08:45:00,2012-09-11,11:30:00,672531.43,159388.74,2251.18,364.1,-11.44,-14.05,-2.14,-7.37,18.18,-2.15
1109,Rhonegletscher,B43-03,473,2011-09-13,09:28:00,2012-09-11,11:25:00,672607.51,159502.35,2269.37,364.1,-10.26,-15.08,-1.73,-6.22,18.3,-1.74
1108,Rhonegletscher,B43-03,473,2011-09-13,10:32:00,2012-09-11,11:21:00,672686.27,159726.86,2313.32,364.0,-1.58,-24.17,-3.36,-5.54,24.3,-3.37
1107,Rhonegletscher,B43-03,473,2011-09-13,12:41:00,2012-09-11,10:51:00,672654.29,160178.11,2373.06,363.9,18.88,-32.76,-4.09,-4.23,37.95,-4.11
1105,Rhonegletscher,B43-03,473,2011-09-13,14:31:00,2012-09-07,16:02:00,672516.95,161928.58,2611.64,360.1,-38.29,-52.71,-5.0,-3.65,66.08,-5.07
1104,Rhonegletscher,B43-03,473,2011-09-13,15:59:00,2012-09-07,14:34:00,673343.92,162738.06,2749.51,359.9,-41.62,-49.21,-3.88,-1.27,65.41,-3.94
1102,Rhonegletscher,B43-03,473,2011-09-15,11:38:00,2012-09-07,12:48:00,673564.51,165927.67,3123.44,358.0,-38.88,-45.12,-16.15,,60.77,-16.48
1103,Rhonegletscher,B43-03,473,2011-09-15,12:31:00,2012-09-07,13:28:00,673097.67,164929.51,2932.47,358.0,8.84,-47.83,-5.94,-2.01,49.63,-6.06
1206,Rhonegletscher,B43-03,473,2012-09-07,16:49:00,2013-09-23,11:31:00,672407.08,160842.46,2471.89,380.8,6.68,-41.85,-0.95,-0.63,40.65,-0.91
1205,Rhonegletscher,B43-03,473,2012-09-07,16:10:00,2013-09-23,12:41:00,672516.17,161926.89,2608.08,380.9,-38.89,-55.21,-4.09,-1.08,64.76,-3.92
1204,Rhonegletscher,B43-03,473,2012-09-07,14:40:00,2013-09-27,11:41:00,673356.71,162758.55,2749.2,384.9,-51.97,-52.45,-4.02,-0.69,70.07,-3.81
1203,Rhonegletscher,B43-03,473,2012-09-07,13:36:00,2013-09-27,09:59:00,673103.98,164928.61,2930.46,384.8,10.07,-50.76,-5.17,0.58,49.12,-4.91
1209,Rhonegletscher,B43-03,473,2012-09-11,11:26:00,2013-09-23,15:20:00,672607.07,159502.11,2263.15,377.2,-8.1,-13.21,1.13,-4.36,15.0,1.09
1207,Rhonegletscher,B43-03,473,2012-09-11,10:50:00,2013-09-23,10:09:00,672652.91,160178.26,2368.36,377.0,19.9,-32.5,-3.28,-2.06,36.92,-3.18
1208,Rhonegletscher,B43-03,473,2012-09-11,11:19:00,2013-09-23,14:35:00,672687.84,159722.09,2306.49,377.1,-0.37,-23.69,-2.57,-2.22,22.95,-2.49
1210,Rhonegletscher,B43-03,473,2012-09-11,11:31:00,2013-09-23,16:05:00,672537.11,159392.52,2244.98,377.2,-11.15,-13.97,-1.24,,17.31,-1.2
1211,Rhonegletscher,B43-03,473,2012-09-11,12:05:00,2013-09-23,17:15:00,672534.81,159241.06,2220.32,377.2,-10.43,-16.2,-5.61,,18.66,-5.43
1223,Rhonegletscher,B43-03,473,2012-09-11,11:05:00,2013-09-23,09:35:00,672706.65,159924.35,2329.41,377.0,4.99,-25.16,-3.08,-3.44,24.85,-2.98
1306,Rhonegletscher,B43-03,473,2013-09-23,11:36:00,2014-09-10,09:02:00,672413.95,160850.64,2471.87,351.9,5.43,-37.45,-0.75,-1.24,39.28,-0.78
1308,Rhonegletscher,B43-03,473,2013-09-23,14:38:00,2014-09-10,07:56:00,672685.93,159724.09,2304.49,351.7,-0.76,-21.16,-3.51,-3.49,21.99,-3.65
1307,Rhonegletscher,B43-03,473,2013-09-23,10:10:00,2014-09-10,08:22:00,672653.76,160179.96,2366.56,351.9,18.39,-29.23,-5.04,-3.24,35.84,-5.23
1310,Rhonegletscher,B43-03,473,2013-09-23,16:09:00,2014-09-10,07:12:00,672541.27,159387.28,2240.38,351.6,-11.43,-10.75,-2.57,-5.27,16.3,-2.67
1305,Rhonegletscher,B43-03,473,2013-09-23,12:49:00,2014-09-10,09:52:00,672516.18,161935.48,2607.52,351.9,-37.37,-51.1,-4.43,-1.27,65.71,-4.6
1323,Rhonegletscher,B43-03,473,2013-09-23,09:31:00,2014-09-10,08:06:00,672700.4,159944.77,2329.28,351.9,4.49,-22.5,-0.61,-4.28,23.81,-0.63
1301,Rhonegletscher,B43-03,473,2013-09-27,08:29:00,2014-09-11,08:31:00,673814.97,166615.05,3235.3,349.0,-5.69,-20.6,-4.62,0.68,22.37,-4.84
1309,Rhonegletscher,B43-03,473,2013-09-27,14:44:00,2014-09-10,07:21:00,672623.06,159516.16,2263.18,347.7,-8.51,-13.16,-1.65,-0.07,16.46,-1.73
1304,Rhonegletscher,B43-03,473,2013-09-27,11:46:00,2014-09-10,11:36:00,673357.96,162749.8,2748.45,348.0,-38.73,-47.36,-3.31,-0.49,64.21,-3.47
1312,Rhonegletscher,B43-03,473,2013-09-27,10:53:00,2014-09-11,12:56:00,673502.52,163989.6,2846.59,349.1,13.57,-38.81,-3.82,-1.58,43.02,-4.0
1303,Rhonegletscher,B43-03,473,2013-09-27,10:09:00,2014-09-11,12:01:00,673105.3,164929.43,2931.04,349.1,8.58,-46.18,-5.55,-0.49,49.14,-5.81
1404,Rhonegletscher,B43-03,473,2014-09-10,11:39:00,2015-09-10,11:25:00,673363.56,162767.15,2748.01,365.0,-39.81,-49.82,-3.61,-2.3,63.82,-3.61
1409,Rhonegletscher,B43-03,473,2014-09-10,07:23:00,2015-09-10,15:07:00,672605.1,159501.43,2254.43,365.3,-7.53,-12.45,-2.94,-6.26,14.55,-2.94
1410,Rhonegletscher,B43-03,473,2014-09-10,07:09:00,2015-09-10,15:28:00,672533.28,159389.72,2234.84,365.3,-9.44,-10.5,-2.83,-7.27,14.12,-2.83
1408,Rhonegletscher,B43-03,473,2014-09-10,07:57:00,2015-09-10,14:53:00,672680.41,159724.88,2301.43,365.3,-0.6,-20.6,-3.36,-5.15,20.61,-3.36
1423,Rhonegletscher,B43-03,473,2014-09-10,08:09:00,2015-09-10,14:34:00,672701.0,159935.89,2325.09,365.2,4.3,-22.44,-0.78,-4.86,22.85,-0.78
1407,Rhonegletscher,B43-03,473,2014-09-10,08:25:00,2015-09-10,14:15:00,672656.55,160174.98,2362.85,365.2,19.27,-29.75,-3.43,-4.19,35.45,-3.43
1406,Rhonegletscher,B43-03,473,2014-09-10,09:04:00,2015-09-10,13:36:00,672414.75,160846.37,2469.53,365.2,5.01,-38.16,-0.68,-3.62,38.49,-0.68
1405,Rhonegletscher,B43-03,473,2014-09-10,09:50:00,2015-09-10,12:53:00,672520.54,161919.71,2605.65,365.1,-37.45,-52.99,-4.06,-2.54,64.91,-4.06
1412,Rhonegletscher,B43-03,473,2014-09-11,12:59:00,2015-09-10,10:36:00,673497.44,163990.38,2845.17,363.9,14.47,-40.78,-3.67,-1.86,43.43,-3.68
1401,Rhonegletscher,B43-03,473,2014-09-11,08:33:00,2015-09-10,07:41:00,673815.02,166614.99,3235.98,364.0,-6.25,-21.44,-5.22,-1.19,22.41,-5.24
1403,Rhonegletscher,B43-03,473,2014-09-11,12:08:00,2015-09-10,10:00:00,673098.89,164928.65,2930.55,363.9,9.12,-48.67,-6.27,-1.62,49.7,-6.29
1402,Rhonegletscher,B43-03,473,2014-09-11,11:15:00,2015-09-10,08:57:00,673565.07,165924.99,3123.86,363.9,-41.16,-48.36,-17.01,-0.31,63.74,-17.07
1507,Rhonegletscher,B43-03,473,2015-09-10,14:12:00,2016-09-20,14:10:00,672657.37,160173.07,2358.32,376.0,18.0,-28.56,-3.1,-3.92,32.79,-3.01
1507,Rhonegletscher,B43-03,473,2015-09-10,14:12:00,2016-07-15,08:34:00,672657.37,160173.07,2358.32,308.8,14.73,-23.16,-2.28,,32.46,-2.7
1506,Rhonegletscher,B43-03,473,2015-09-10,13:35:00,2016-09-20,13:38:00,672410.51,160848.95,2465.95,376.0,5.38,-37.41,-0.52,-2.22,36.71,-0.51
1505,Rhonegletscher,B43-03,473,2015-09-10,12:49:00,2016-09-20,12:56:00,672521.41,161914.61,2603.04,376.0,-37.6,-52.63,-4.1,-2.15,62.83,-3.98
1504,Rhonegletscher,B43-03,473,2015-09-10,11:20:00,2016-09-20,11:48:00,673373.45,162786.65,2747.09,376.0,-39.49,-50.59,-3.63,-0.73,62.34,-3.53
1503,Rhonegletscher,B43-03,473,2015-09-10,09:53:00,2016-09-20,10:04:00,673100.14,164929.33,2928.93,376.0,9.25,-49.9,-4.99,-0.47,49.3,-4.85
1502,Rhonegletscher,B43-03,473,2015-09-10,09:10:00,2016-09-20,09:14:00,673552.0,165950.0,3125.25,376.0,-39.34,-48.67,-16.09,0.13,60.79,-15.63
1501,Rhonegletscher,B43-03,473,2015-09-10,07:43:00,2016-09-20,07:58:00,673814.99,166614.99,3234.79,376.0,-6.0,-22.6,-5.18,0.49,22.71,-5.03
